basketball | 3-and-D | noun | 3앤D | Thompson is the ultimate 3-and-D. | 탐슨은 최고의 3앤D야.
basketball | technical foul | noun | 테크니컬 파울 | Wallace gets a technical foul. | 월리스가 테크니컬 파울을 받았어.
basketball | technical foul | noun | 테크니컬 파울 | The bench got a technical foul. | 벤치에 테크니컬 파울이 나왔어.
basketball | technical foul | noun | 테크니컬 파울 | That's an automatic technical foul. | 자동으로 테크니컬 파울이야.
basketball | technical foul | noun | 테크니컬 파울 | He picked up a technical foul arguing. | 항의하다 테크니컬 파울 받았어.
basketball | three-point line | noun | 3점 라인 | Curry pulls up behind three-point line. | 커리가 3점 라인 밖에서 바로 쐈어.
basketball | three-point line | noun | 3점 라인 | He stepped behind the three-point line. | 3점 라인 뒤로 물러났어.
basketball | three-point line | noun | 3점 라인 | Stay attached at the three-point line. | 3점 라인에서 붙어 있어.
basketball | three-point line | noun | 3점 라인 | They stretched the defense beyond the three-point line. | 3점 라인 밖까지 수비를 벌렸어.
basketball | three-pointer | noun | 3점슛 | Ray Allen's clutch three-pointer. | 레이 앨런의 클러치 3점슛.
basketball | three-pointer | noun | 3점슛 | Big three-pointer. | 큰 3점슛이다.
basketball | three-pointer | noun | 3점슛 | He buried the three-pointer. | 3점슛 꽂았네.
basketball | three-pointer | noun | 3점슛 | That's his fifth three-pointer. | 벌써 3점 다섯 개째네.
basketball | tight defense | noun | 타이트 수비 | Bradley plays tight perimeter defense. | 브래들리 타이트 수비 좋다.
basketball | tight defense | noun | 타이트 수비 | That's tight defense. | 수비 진짜 빡세네.
basketball | tight defense | noun | 타이트 수비 | He couldn't shake the tight defense. | 타이트 수비를 못 벗겼네.
basketball | tight defense | noun | 타이트 수비 | Keep playing tight defense. | 계속 타이트하게 붙어.
basketball | timeout | noun | 타임아웃 | Popovich calls an angry timeout. | 팝 감독이 타임아웃을 요청했어.
basketball | timeout | noun | 타임아웃 | They have one timeout left. | 타임아웃 하나 남았어.
basketball | timeout | noun | 타임아웃 | Call a timeout. | 타임아웃 불러.
basketball | timeout | noun | 타임아웃 | The timeout stopped the run. | 타임아웃이 흐름을 끊었어.
basketball | tip | verb | 팁인하다 | He tipped the rebound back in. | 리바운드를 팁인했어.
basketball | tip | verb | 팁인하다 | Adams tipped it in at the buzzer. | 아담스가 버저와 함께 팁인했어.
basketball | tip | verb | 팁인하다 | He tipped in the missed layup. | 놓친 레이업을 팁인했어.
basketball | tip | verb | 팁인하다 | He tipped the ball over defenders. | 수비 위로 팁인했어.
basketball | tip-in | noun | 팁인 | AD wins it with a tip-in. | AD가 팁인으로 끝냈다.
basketball | tip-in | noun | 팁인 | Nice tip-in. | 팁인 좋았다.
basketball | tip-in | noun | 팁인 | He got the tip-in to fall. | 팁인 성공했네.
basketball | tip-in | noun | 팁인 | Perfect timing on the tip-in. | 팁인 타이밍 좋았다.
basketball | tip-off | noun | 팁오프 | Lakers control the tip-off. | 레이커스가 팁오프를 가져갔어.
basketball | tip-off | noun | 팁오프 | Tip-off is in five minutes. | 팁오프까지 5분 남았어.
basketball | tip-off | noun | 팁오프 | He won the tip-off easily. | 팁오프를 쉽게 이겼어.
basketball | tip-off | noun | 팁오프 | We're ready for tip-off. | 팁오프 준비 끝났어.
basketball | tip-out | noun | 팁아웃 | Chandler with the clutch tip-out. | 챈들러 클러치 팁아웃.
basketball | tip-out | noun | 팁아웃 | Huge tip-out there. | 팁아웃 대박이다.
basketball | tip-out | noun | 팁아웃 | He kept it alive with a tip-out. | 팁아웃으로 살렸네.
basketball | tip-out | noun | 팁아웃 | Another offensive tip-out. | 또 팁아웃이네.
basketball | tomahawk | noun | 토마호크 덩크 | LeBron's fierce tomahawk dunk. | 르브론의 강력한 토마호크 덩크.
basketball | tomahawk | noun | 토마호크 덩크 | He hammered home a tomahawk. | 토마호크를 꽂았어.
basketball | tomahawk | noun | 토마호크 덩크 | The tomahawk brought the crowd up. | 토마호크에 관중이 들썩였어.
basketball | tomahawk | noun | 토마호크 덩크 | That's a vicious tomahawk. | 엄청난 토마호크야.
basketball | Tony Parker | noun | 토니 파커 | Tony Parker got into the paint. | 토니 파커가 페인트존으로 들어갔어.
basketball | Tony Parker | noun | 토니 파커 | Tony Parker scored with a floater. | 토니 파커가 플로터를 넣었어.
basketball | Tony Parker | noun | 토니 파커 | Tony Parker beat his man off the dribble. | 토니 파커가 드리블로 제쳤어.
basketball | Tony Parker | noun | 토니 파커 | Tony Parker pushed the pace. | 토니 파커가 템포를 끌어올렸어.
basketball | top of the key | noun | 정면 | Doncic at top of the key. | 돈치치가 정면에 있어.
basketball | top of the key | noun | 정면 | Reset it at the top of the key. | 정면에서 다시 시작해.
basketball | top of the key | noun | 정면 | He pulled up from the top of the key. | 정면에서 바로 쐈어.
basketball | top of the key | noun | 정면 | The play starts at the top of the key. | 정면에서 플레이가 시작돼.
basketball | Tracy McGrady | noun | 트레이시 맥그레이디 | Tracy McGrady heated up fast. | 트레이시 맥그레이디가 금방 터졌어.
basketball | Tracy McGrady | noun | 트레이시 맥그레이디 | Tracy McGrady hit the pull-up. | 트레이시 맥그레이디가 풀업 점퍼를 넣었어.
basketball | Tracy McGrady | noun | 트레이시 맥그레이디 | Tracy McGrady took over the quarter. | 트레이시 맥그레이디가 쿼터를 지배했어.
basketball | Tracy McGrady | noun | 트레이시 맥그레이디 | Tracy McGrady scored from everywhere. | 트레이시 맥그레이디가 어디서든 넣었어.
basketball | trade | noun | 트레이드 | Blockbuster trade for Kevin Durant. | 케빈 듀란트 대형 트레이드.
basketball | trade | noun | 트레이드 | That trade changed everything. | 그 트레이드가 모든 걸 바꿨어.
basketball | trade | noun | 트레이드 | He's on the trade block. | 트레이드 후보에 올랐어.
basketball | trade | noun | 트레이드 | The trade deadline is close. | 트레이드 마감이 다가왔어.
basketball | Trae Young | noun | 트레이 영 | Trae Young threw the lob. | 트레이 영이 앨리웁 패스를 올렸어.
basketball | Trae Young | noun | 트레이 영 | Trae Young hit the floater. | 트레이 영이 플로터를 넣었어.
basketball | Trae Young | noun | 트레이 영 | Trae Young pulled up from deep. | 트레이 영이 멀리서 바로 쐈어.
basketball | Trae Young | noun | 트레이 영 | Trae Young ran the pick-and-roll. | 트레이 영이 픽앤롤을 운영했어.
basketball | transition | noun | 속공 | Fox pushes the fast transition. | 폭스 속공 전개한다.
basketball | transition | noun | 속공 | Run in transition. | 속공 뛰어.
basketball | transition | noun | 속공 | They killed us in transition. | 속공에 털렸네.
basketball | transition | noun | 속공 | Easy points in transition. | 속공으로 쉽게 넣네.
basketball | transition | noun | 트랜지션 | Giannis is unstoppable in transition. | 야니스는 트랜지션에서 못 막아.
basketball | transition | noun | 트랜지션 | They scored in transition again. | 또 트랜지션으로 득점했어.
basketball | transition | noun | 트랜지션 | Get back in transition. | 트랜지션 수비 빨리 들어가.
basketball | transition | noun | 트랜지션 | Fast transition offense. | 빠른 트랜지션 공격이야.
basketball | trap | noun | 트랩 | Heat apply the trap. | 히트가 트랩을 걸었어.
basketball | trap | noun | 트랩 | The trap forced a turnover. | 트랩으로 턴오버를 만들었어.
basketball | trap | noun | 트랩 | They sent a trap at half court. | 하프라인부터 트랩 들어왔어.
basketball | trap | noun | 트랩 | Good trap on the sideline. | 사이드라인 트랩 좋았어.
basketball | trap | verb | 트랩하다 | They trapped the ball handler early. | 초반부터 볼 핸들러를 트랩했어.
basketball | trap | verb | 트랩하다 | Miami trapped him near half court. | 마이애미가 하프코트 근처에서 트랩했어.
basketball | trap | verb | 트랩하다 | He trapped the guard on the sideline. | 가드를 사이드라인에서 트랩했어.
basketball | trap | verb | 트랩하다 | Keep trapping him off the screen. | 스크린 나오면 계속 트랩해.
basketball | travel | noun | 트래블링 | LeBron called for a travel. | 르브론에게 트래블링이 선언됐어.
basketball | travel | noun | 트래블링 | That's an obvious travel. | 누가 봐도 트래블링이야.
basketball | travel | noun | 트래블링 | He got away with a travel. | 트래블링인데 넘어갔네.
basketball | travel | noun | 트래블링 | Costly travel in crunch time. | 클러치 상황에서 나온 치명적인 트래블링이야.
basketball | trey | noun | 3점슛 | Klay hits another trey. | 클레이 또 3점 넣었다.
basketball | trey | noun | 3점슛 | Deep trey. | 먼 거리 3점이다.
basketball | trey | noun | 3점슛 | He knocked down the trey. | 3점 꽂았네.
basketball | trey | noun | 3점슛 | Back-to-back treys. | 3점 연속 성공.
basketball | triple-double | noun | 트리플더블 | Westbrook averages a triple-double. | 웨스트브룩은 트리플더블을 기록했어.
basketball | triple-double | noun | 트리플더블 | Jokic gets a triple-double. | 요키치가 트리플더블을 달성했어.
basketball | triple-double | noun | 트리플더블 | He's one assist from a triple-double. | 트리플더블까지 어시스트 하나 남았어.
basketball | triple-double | noun | 트리플더블 | Another triple-double for Luka. | 루카가 또 트리플더블이야.
basketball | true shooting | noun | TS지수 | KD's elite true shooting percentage. | KD의 TS가 정말 높아.
basketball | true shooting | noun | TS지수 | His true shooting is absurd. | TS가 말도 안 돼.
basketball | true shooting | noun | TS지수 | True shooting tells the story. | TS를 보면 답이 나와.
basketball | true shooting | noun | TS지수 | He ranks near the top in true shooting. | TS 상위권이야.
basketball | turnover | noun | 턴오버 | Harden commits a careless turnover. | 하든이 어이없는 턴오버를 범했어.
basketball | turnover | noun | 턴오버 | That's his fourth turnover tonight. | 오늘 벌써 턴오버 4개야.
basketball | turnover | noun | 턴오버 | They forced another turnover. | 또 턴오버를 유도했어.
basketball | turnover | noun | 턴오버 | Too many turnovers in the fourth. | 4쿼터에 턴오버가 너무 많아.
basketball | two-way contract | noun | 투웨이 계약 | Reaves started on two-way contract. | 리브스는 투웨이 계약으로 시작했어.
basketball | two-way contract | noun | 투웨이 계약 | He signed a two-way contract. | 투웨이 계약을 맺었어.
basketball | two-way contract | noun | 투웨이 계약 | The two-way contract paid off. | 투웨이 계약이 성공적이었어.
basketball | two-way contract | noun | 투웨이 계약 | Many rookies start on a two-way contract. | 루키들이 투웨이 계약으로 시작하곤 해.
basketball | Tyrese Haliburton | noun | 타이리스 할리버튼 | Tyrese Haliburton pushed the break. | 타이리스 할리버튼이 속공을 전개했어.
